,id,price,level,levels,rooms,area,kitchen_area,house_id
10785,10785,3550000,5,5,3,61.0,7.5,1378269
10786,10786,40700000,26,34,3,119.0,10.0,1771769
10787,10787,28000000,5,5,2,72.0,18.0,2634234
10788,10788,2790000,9,9,1,34.0,6.0,2192398
10789,10789,2800000,17,20,1,38.0,16.0,1337886
10790,10790,3500000,1,14,3,77.0,8.5,1723812
10791,10791,5265000,6,9,3,67.0,9.0,1118583
10792,10792,4600000,5,5,3,66.0,7.3,766915
10793,10793,1890000,1,5,1,30.0,6.5,840419
10794,10794,1830000,7,16,1,39.5,14.5,882841
10795,10795,10490000,1,10,1,36.7,7.4,1667326
10796,10796,3200000,1,5,3,82.2,10.0,1881744
10797,10797,2250000,20,27,1,37.0,7.0,1914135
10798,10798,4314450,20,24,1,58.7,9.5,1262818
10799,10799,3550000,9,15,1,40.0,10.0,1587334
10800,10800,2550000,1,7,2,53.9,11.2,1789918
10801,10801,3408600,4,16,2,49.4,12.8,1400061
10802,10802,12650000,2,7,3,114.7,11.8,2092458
10803,10803,6700000,3,20,1,36.68,16.5,2799554
10804,10804,28000000,5,17,4,94.0,10.0,959503
10805,10805,5699000,6,9,3,64.0,32.4,1110586
10806,10806,3350000,2,5,2,44.0,7.0,2140636
10807,10807,4350000,2,3,2,59.3,30.4,2142044
10808,10808,23918900,3,7,2,90.26,14.2,2101320
10809,10809,5250000,3,9,3,77.0,9.0,2182676
10810,10810,4060000,9,10,2,35.0,9.0,1735021
10811,10811,2500000,3,3,2,40.0,6.0,1306895
10812,10812,2532750,2,17,1,33.77,9.7,1501653
10813,10813,4490000,9,9,3,64.0,9.0,1930611
10814,10814,2200000,1,5,1,32.0,6.0,1682670
10815,10815,2130000,9,9,2,50.3,9.0,2775873
10816,10816,5660550,19,25,2,59.9,14.6,1892254
10817,10817,3400000,3,16,1,42.0,11.0,2354629
10818,10818,1530000,5,9,1,29.0,6.0,862102
10819,10819,3000000,4,5,2,44.0,6.5,2182935
10820,10820,11300000,1,3,2,43.0,6.0,2455616
10821,10821,5100000,7,10,2,48.9,8.4,2558058
10822,10822,2700000,4,5,2,45.0,6.0,1962027
10823,10823,4550000,6,10,3,71.0,13.0,2734567
10824,10824,8600000,16,25,2,59.0,10.0,1636115
10825,10825,4370000,5,15,1,36.0,8.4,610008
10826,10826,1990000,1,5,2,41.0,6.0,1151160
10827,10827,3400000,6,9,2,46.2,9.0,2727268
10828,10828,2660000,1,10,2,53.0,9.0,1341791
10829,10829,6650000,5,9,2,61.0,13.9,1193369
10830,10830,3204000,5,9,1,38.5,9.7,1260322
10831,10831,1910000,6,6,2,43.4,9.0,2367482
10832,10832,2600000,5,5,2,44.0,7.0,1667029
10833,10833,8750000,4,5,2,70.0,12.2,1182624
10834,10834,2250000,5,5,0,51.0,9.0,2771902
10835,10835,5700000,8,21,1,46.1,13.0,892790
10836,10836,4200000,10,17,2,50.0,12.0,1496238
10837,10837,10500000,1,9,2,60.0,12.0,1567007
10838,10838,2700000,5,5,1,34.0,9.2,2530888
10839,10839,5504710,7,12,1,34.84,9.79,2664431
10840,10840,2390000,5,9,1,32.0,8.9,856868
10841,10841,1900000,1,9,1,35.0,8.9,2195413
10842,10842,6400000,10,10,3,73.2,15.9,2633152
10843,10843,7331000,4,16,3,125.4,15.6,1196003
10844,10844,5300000,16,16,3,69.0,10.0,1791695
10845,10845,910000,2,3,3,69.0,8.0,1854413
10846,10846,6500000,2,9,3,68.0,9.0,1597866
10847,10847,13100000,3,9,3,60.0,6.0,1962256
10848,10848,4812000,3,17,2,54.5,19.1,2524406
10849,10849,5100000,12,17,2,59.2,12.0,2505541
10850,10850,4300000,7,9,2,61.0,10.7,820592
10851,10851,3680000,2,10,1,34.2,10.0,2177158
10852,10852,11500000,4,5,3,77.5,8.0,965610
10853,10853,6000000,5,18,2,55.7,16.0,2433649
10854,10854,1030000,5,5,1,30.2,6.1,1124691
10855,10855,7200000,8,9,3,100.0,22.0,2699577
10856,10856,5600000,2,17,3,63.6,8.0,2730213
10857,10857,31200000,13,17,4,110.0,13.3,2796604
10858,10858,960000,1,5,1,20.0,6.9,1858590
10859,10859,12400000,13,14,2,55.0,9.0,1807673
10860,10860,18500000,2,22,2,60.0,10.0,2152244
10861,10861,4300000,7,17,3,86.0,13.5,1293864
10862,10862,10500000,8,17,1,36.5,8.0,1940611
10863,10863,13753000,1,25,3,81.8,13.8,1945615
10864,10864,4800000,12,26,2,57.2,10.0,1421627
10865,10865,1890000,6,9,1,40.0,7.0,2567108
10866,10866,1680000,4,4,2,42.0,6.0,1438526
10867,10867,3400000,5,5,3,55.7,7.1,1683245
10868,10868,8500000,11,17,3,82.0,11.0,985683
10869,10869,2393240,11,24,1,35.72,14.7,943088
10870,10870,4300000,15,16,1,43.9,18.6,1530204
10871,10871,8990000,4,5,2,70.0,12.2,1182624
10872,10872,8550267,2,10,1,41.62,19.1,1619190
10873,10873,1842880,9,10,1,35.44,10.0,847711
10874,10874,5350000,4,12,3,67.1,8.7,986495
10875,10875,1800000,3,9,1,34.0,7.8,2627120
10876,10876,5000000,15,17,2,62.3,11.0,1442200
10877,10877,5399000,2,12,1,38.2,10.1,1388528
10878,10878,5900000,1,5,0,16.0,9.0,676908
10879,10879,9099000,12,24,1,38.8,10.0,1368085
10880,10880,3850000,9,9,4,86.0,8.0,2503255
10881,10881,10657980,17,30,1,45.9,18.6,1157348
10882,10882,2750000,2,2,2,52.0,7.0,1575838
10883,10883,9340000,1,16,1,37.7,10.1,1647116
10884,10884,7300000,1,4,3,64.3,12.0,1649215
10885,10885,2500000,4,5,1,34.0,8.0,2456349
10886,10886,8200000,14,19,2,67.6,12.0,1064258
10887,10887,3550000,2,9,1,40.0,10.0,1381538
10888,10888,4334400,12,24,2,63.0,15.1,1912167
10889,10889,3600000,1,17,1,41.0,9.0,2744302
10890,10890,5200000,4,4,3,72.0,10.0,1453909
10891,10891,1950000,2,2,3,52.0,7.0,1908103
10892,10892,2450000,4,10,1,40.0,10.0,2788292
10893,10893,16900000,19,25,3,92.2,7.1,2832148
10894,10894,1999999,8,10,1,40.0,9.0,2152359
10895,10895,4200000,8,19,2,41.0,17.0,2054985
10896,10896,7947440,2,10,1,48.0,20.0,1356647
10897,10897,4350000,6,10,2,63.8,8.8,1567222
10898,10898,6200000,18,21,1,38.0,10.5,1405183
10899,10899,24900000,5,8,3,84.0,9.0,1156444
10900,10900,7500000,10,19,3,63.0,9.0,2467768
10901,10901,4850000,26,27,1,35.0,10.0,991665
10902,10902,6150000,5,6,2,60.0,12.5,1277990
10903,10903,2550000,8,9,1,38.0,12.0,1669706
10904,10904,1850000,5,9,3,64.0,10.0,2213567
10905,10905,3630000,6,10,1,43.0,9.0,1158877
10906,10906,5600000,8,12,2,65.0,17.0,639712
10907,10907,2690000,2,10,1,38.0,8.0,2165310
10908,10908,2800000,4,5,2,43.3,7.0,2567339
10909,10909,12450000,9,18,2,56.0,19.6,2208306
10910,10910,3650000,7,9,3,65.4,9.0,1832723
10911,10911,3150000,10,27,1,46.1,10.1,2107422
10912,10912,16000400,10,23,3,72.4,12.6,2663989
10913,10913,2990000,6,9,2,46.0,7.0,1882827
10914,10914,1800000,1,2,3,70.0,7.5,2166389
10915,10915,2000000,9,9,2,49.0,9.0,1650982
10916,10916,7800000,5,5,1,45.28,9.5,1135864
10917,10917,1350000,3,3,2,57.1,12.0,2501576
10918,10918,2250000,3,5,1,32.0,6.0,1166542
10919,10919,2000000,2,3,1,38.0,10.0,1185202
10920,10920,6149400,5,15,3,102.5,20.1,1802748
10921,10921,3350000,4,16,2,47.0,19.0,2613630
10922,10922,2550000,3,5,2,53.0,10.5,2118869
10923,10923,4480000,5,14,1,35.5,7.5,1939168
10924,10924,8500000,12,14,2,77.0,15.0,2361192
10925,10925,3670000,6,10,1,34.05,9.27,1592370
10926,10926,2550000,1,4,3,55.4,6.0,1512350
10927,10927,1600000,5,5,2,49.4,8.7,2832042
10928,10928,3300000,1,3,2,54.0,12.0,1571474
10929,10929,7550000,4,15,4,95.2,15.0,1847570
10930,10930,10850000,7,9,3,85.0,15.0,916380
10931,10931,3500000,2,9,3,69.8,9.0,2428158
10932,10932,4850000,10,15,2,69.3,17.7,1732158
10933,10933,1150000,1,1,2,39.0,8.0,2452498
10934,10934,9580000,7,14,1,49.0,9.0,2772399
10935,10935,900000,2,2,2,46.3,14.0,2014680
10936,10936,3000000,2,2,3,41.0,8.0,1840514
10937,10937,3452000,10,18,1,37.0,11.2,2254498
10938,10938,5081000,6,12,1,34.0,8.4,1869304
10939,10939,4800000,5,24,2,72.1,12.0,806336
10940,10940,2550000,2,10,1,42.0,10.0,1172225
10941,10941,20200000,6,12,3,75.6,17.0,1243156
10942,10942,3999000,16,19,1,47.7,15.0,2729763
10943,10943,4150000,13,25,1,43.0,13.0,2401236
10944,10944,6900000,14,14,3,92.0,15.0,645137
10945,10945,14300000,23,25,3,76.0,13.9,1558360
10946,10946,3750000,8,9,1,35.0,9.0,1754962
10947,10947,2950000,2,3,1,36.0,9.4,1352403
10948,10948,2650000,5,5,2,60.0,9.0,866772
10949,10949,12300000,12,26,3,90.0,16.0,2067486
10950,10950,7500000,9,18,1,42.0,11.8,1215943
10951,10951,3750000,8,9,2,42.5,9.2,1783888
10952,10952,8850000,8,25,1,44.1,13.0,655224
10953,10953,6300000,6,8,1,44.0,12.2,1716459
10954,10954,3590000,3,10,1,42.5,12.0,892641
10955,10955,5900000,9,17,1,40.0,9.5,2395707
10956,10956,8000000,3,5,3,106.7,12.0,2169566
10957,10957,10224500,4,9,2,55.0,21.0,2403357
10958,10958,1880000,12,17,1,32.68,8.0,2303538
10959,10959,1550000,2,4,1,31.0,6.0,1571960
10960,10960,3700000,11,19,1,49.0,12.0,807661
10961,10961,2300000,1,17,1,26.0,6.0,2109946
10962,10962,3700000,1,4,1,38.0,14.0,1644424
10963,10963,2600000,1,5,3,84.0,10.0,2485963
10964,10964,2999000,12,22,1,43.0,12.5,1443323
10965,10965,1960000,2,3,1,25.0,8.0,2145072
10966,10966,1800000,1,2,2,46.0,13.0,1561705
10967,10967,24000000,13,24,2,72.0,15.0,703280
10968,10968,900000,1,1,1,34.0,10.0,2598774
10969,10969,15500000,1,16,3,75.1,10.5,2106733
10970,10970,22000000,12,14,3,73.5,15.0,2501595
10971,10971,4100000,14,17,1,37.6,11.6,2756286
10972,10972,3900000,5,5,2,57.5,11.0,811137
10973,10973,5500000,2,13,2,58.99,14.0,2069834
10974,10974,6350000,7,16,2,61.0,12.0,746761
10975,10975,7400000,18,26,3,77.8,23.0,2019338
10976,10976,3000000,1,5,1,41.4,10.0,2409285
10977,10977,7150000,14,19,1,39.2,13.3,2660665
10978,10978,7210000,12,17,2,58.0,11.0,2109946
10979,10979,6877980,14,25,1,42.3,16.2,2694227
10980,10980,6699000,3,9,2,45.7,6.9,1907074
10981,10981,12800000,9,9,1,40.0,11.0,2585925
10982,10982,4700000,2,9,3,59.8,8.5,982567
10983,10983,25000000,14,20,2,64.0,16.0,1170980
10984,10984,5890000,21,26,1,40.0,19.8,878510
10985,10985,9800000,12,17,2,60.3,12.8,1857835
10986,10986,1850000,5,5,1,32.0,6.0,1947515
10987,10987,3000000,5,5,4,61.0,6.0,1774807
10988,10988,13000000,9,12,2,46.6,9.0,1493699
10989,10989,1600000,2,2,2,42.0,6.0,2285190
10990,10990,4400000,5,12,1,36.97,10.6,2581322
10991,10991,3500000,3,3,3,84.6,13.8,1673141
10992,10992,2820000,5,9,1,40.1,12.0,2084562
10993,10993,3150000,2,10,3,68.2,8.4,1710037
10994,10994,10950000,10,19,2,63.0,14.0,1945737
10995,10995,16200000,6,12,3,74.6,16.0,767396
10996,10996,2100000,6,9,1,32.0,6.3,654042
10997,10997,5200000,4,9,3,58.0,7.0,1684963
10998,10998,4800000,3,9,1,49.0,10.2,1878767
10999,10999,1360000,2,4,1,34.0,8.0,2249751
11000,11000,26535600,3,7,3,99.74,13.7,1254728
11001,11001,3100000,2,4,3,60.0,6.0,1965148
11002,11002,5500000,6,10,3,62.0,9.0,1381621
11003,11003,3200000,1,5,2,45.0,10.0,1966680
11004,11004,3560000,9,10,1,42.6,10.0,1089107
11005,11005,6000000,14,25,1,37.0,9.0,2439757
11006,11006,1850000,3,5,2,48.0,6.0,2222080
11007,11007,13000000,3,4,2,48.0,15.0,2374323
11008,11008,5700000,5,6,3,100.0,31.5,1215965
11009,11009,4370000,9,17,2,68.5,12.0,1841808
11010,11010,2750000,4,5,1,35.0,6.6,960597
11011,11011,3669000,16,20,0,32.4,9.0,599289
11012,11012,8500000,7,9,2,50.8,6.4,2666948
11013,11013,10800000,1,9,2,43.2,6.1,1446736
11014,11014,3480000,3,5,1,34.0,7.8,1720718
11015,11015,3990000,5,6,2,44.0,10.0,941092
11016,11016,2100000,2,5,2,43.0,6.0,890555
11017,11017,15000000,2,7,2,81.8,17.0,709307
11018,11018,2750000,9,10,3,61.2,8.5,2689481
11019,11019,900000,2,9,2,43.0,7.0,1857785
11020,11020,2400000,3,5,2,47.9,7.0,2730059
11021,11021,2300000,5,5,3,71.0,9.0,1344844
11022,11022,3200000,12,14,1,39.5,13.0,2264075
11023,11023,4700000,2,2,3,52.0,7.0,1038366
11024,11024,4970000,3,5,4,80.5,8.4,2236305
11025,11025,8300000,4,6,1,51.5,14.0,2286610
11026,11026,11600000,10,10,3,95.7,34.0,917511
11027,11027,5300000,17,17,1,36.5,15.0,2511053
11028,11028,4499000,6,19,1,38.0,11.0,1886125
11029,11029,6500000,3,11,1,70.0,20.0,1166725
11030,11030,3550000,6,9,2,62.5,12.4,1816480
11031,11031,9790000,16,16,1,38.0,10.0,1952171
11032,11032,860000,1,2,1,40.6,7.0,1032427
11033,11033,4500000,2,16,2,64.0,11.9,1237827
11034,11034,11800000,6,22,1,38.3,10.1,2551765
11035,11035,3600000,1,3,2,58.0,24.0,979874
11036,11036,4500000,5,12,1,45.4,13.5,1520595
11037,11037,2600000,2,5,2,63.0,12.0,2026860
11038,11038,3587720,12,12,1,34.0,16.9,1004939
11039,11039,12950000,11,26,3,93.5,35.0,1296953
11040,11040,11900000,2,5,3,87.4,8.3,678674
11041,11041,9961380,16,25,2,55.9,10.7,2462567
11042,11042,1500000,4,5,2,44.0,6.0,1875424
11043,11043,3850000,9,16,1,38.0,8.0,2112581
11044,11044,12700000,2,7,2,78.5,26.0,1344954
11045,11045,3550000,5,10,2,70.6,18.0,1539353
11046,11046,22300000,26,39,3,73.83,10.0,2828477
11047,11047,3100000,3,5,2,45.0,6.0,920970
11048,11048,3800000,2,5,2,64.9,11.7,969106
11049,11049,5700000,8,14,1,42.0,8.0,747104
11050,11050,4550000,15,21,1,45.65,13.0,1759264
11051,11051,1500000,8,9,2,42.7,6.0,2266660
11052,11052,2600000,1,5,2,53.2,8.2,1893137
11053,11053,10065000,19,24,2,67.0,14.2,2067486
11054,11054,7200000,5,16,3,92.4,20.0,2759753
11055,11055,10500000,8,17,1,40.0,10.0,2412060
11056,11056,2900000,9,10,1,38.9,9.1,2095025
11057,11057,6500000,8,9,2,77.1,14.8,2237391
11058,11058,6490000,8,12,2,51.2,7.0,1874802
11059,11059,2590000,7,10,1,33.0,9.0,1208622
11060,11060,3950000,5,10,1,43.0,9.5,2031351
11061,11061,6500000,3,9,4,82.0,9.5,1341398
11062,11062,3850000,4,9,2,58.6,10.0,621432
11063,11063,5000000,4,16,2,61.0,13.3,826252
11064,11064,1882903,12,17,1,34.78,13.73,2613203
11065,11065,13000000,6,7,1,45.8,14.0,2289966
11066,11066,2950000,5,5,2,45.6,6.0,1628584
11067,11067,4267875,13,20,1,34.35,16.2,2053363
11068,11068,3309000,5,9,2,46.0,10.0,2391149
11069,11069,2419200,13,13,2,67.2,12.5,1581103
11070,11070,2500000,2,2,2,33.0,6.0,926131
11071,11071,3370000,5,12,1,43.0,9.0,1016476
11072,11072,1650000,3,9,1,35.0,8.0,762192
11073,11073,2900000,5,5,2,44.5,6.0,786055
11074,11074,15500000,2,25,3,72.0,14.0,2209067
11075,11075,4200000,3,9,3,79.8,13.2,2174204
11076,11076,1768000,5,9,1,34.0,9.0,2688628
11077,11077,11500000,11,40,4,129.0,40.0,1264863
11078,11078,16838314,9,9,2,66.1,19.7,2211505
11079,11079,4850000,3,10,2,67.0,12.0,1713575
11080,11080,980000,3,5,1,29.0,10.0,1948543
11081,11081,5700000,1,9,2,59.3,10.3,1321279
11082,11082,4588000,1,4,2,62.0,10.2,2243009
11083,11083,42489762,8,8,3,126.0,37.0,1535617
11084,11084,4200000,2,16,1,35.9,14.4,1254605
11085,11085,4250000,3,17,1,41.0,10.1,1175041
11086,11086,2400000,5,5,2,44.0,6.5,1816978
11087,11087,2740000,3,9,2,43.0,8.0,630249
11088,11088,10500000,20,25,1,42.0,15.7,2604343
11089,11089,4400000,16,16,2,64.4,9.0,2330425
11090,11090,5600000,13,16,3,80.2,12.0,1698650
11091,11091,10300000,5,5,2,61.0,9.0,1919575
11092,11092,7849000,7,9,2,46.7,6.2,1626093
11093,11093,3150000,4,5,2,45.0,6.0,611957
11094,11094,5050000,5,5,3,71.0,13.4,1281309
11095,11095,12400000,15,16,1,36.0,7.0,2705039
11096,11096,3560000,8,9,1,37.0,10.0,1677369
11097,11097,3000000,3,5,3,58.5,6.9,2511566
11098,11098,5800000,2,7,2,56.0,13.0,2691350
11099,11099,9950000,9,17,1,37.8,8.4,2126956
11100,11100,870000,5,5,1,32.0,6.7,1365664
11101,11101,3200000,8,9,1,31.0,9.0,1141973
11102,11102,7299000,9,17,1,51.0,14.0,2044216
11103,11103,1050000,9,10,1,33.0,8.0,1778143
11104,11104,7995000,3,9,1,33.0,6.0,1444460
11105,11105,10300000,18,22,1,42.9,11.5,2227689
11106,11106,9500000,10,18,1,40.0,10.0,646758
11107,11107,5500000,5,6,2,64.0,20.0,1836537
11108,11108,4200000,4,5,3,51.0,6.5,1121177
11109,11109,2600000,9,9,2,48.0,10.0,1977138
11110,11110,14400000,5,5,2,71.0,7.9,2422761
11111,11111,3500000,1,20,1,38.0,12.0,1731904
11112,11112,4700000,14,18,1,43.0,10.5,2588925
11113,11113,5500000,7,10,2,52.0,8.5,697993
11114,11114,8123435,4,15,2,54.51,11.04,1427199
11115,11115,1130000,5,5,3,41.8,6.0,2283235
11116,11116,1100000,2,3,2,45.0,7.0,1129271
11117,11117,4263048,3,23,1,81.2,31.6,1951434
11118,11118,39900000,3,25,3,77.0,15.0,1897730
11119,11119,1950000,2,4,1,32.0,10.0,1753953
11120,11120,2699999,1,9,1,45.0,12.0,2834538
11121,11121,3750000,3,5,2,44.0,6.0,1178373
11122,11122,3660000,5,5,3,66.0,9.0,1536601
11123,11123,8399000,8,10,2,50.0,11.2,852245
11124,11124,1860000,5,5,3,65.0,8.0,2108033
11125,11125,2950000,15,16,1,39.0,12.0,2473238
11126,11126,2700000,1,2,2,40.0,25.0,1796238
11127,11127,2270000,4,5,3,62.0,6.3,2543441
11128,11128,2308170,9,16,2,49.11,9.2,2303538
11129,11129,2082080,5,14,1,33.8,10.0,785925
11130,11130,4850000,18,19,2,47.0,7.0,747603
11131,11131,2300000,5,5,1,31.0,6.0,1739982
11132,11132,2750000,2,5,2,43.0,6.0,1863620
11133,11133,26600000,4,18,2,71.4,19.0,1708186
11134,11134,13689120,13,33,3,72.2,12.6,1530547
11135,11135,16000000,4,5,2,52.0,7.4,2212610
11136,11136,9499999,13,25,2,58.9,13.4,1863484
11137,11137,2850000,1,5,1,30.7,6.0,2543228
11138,11138,2300000,2,4,2,46.7,6.0,750247
11139,11139,3700000,7,9,2,44.0,8.0,1819616
11140,11140,4291000,9,12,2,59.8,13.0,1170213
11141,11141,2590000,3,3,1,32.7,8.3,1653098
11142,11142,1900000,2,5,3,50.3,8.0,2078337
11143,11143,2550000,3,5,2,42.6,6.0,1215789
11144,11144,2700000,5,9,1,34.5,6.5,1357015
11145,11145,2500000,7,10,1,26.0,6.0,808555
11146,11146,12200000,10,16,3,117.0,14.1,2655016
11147,11147,7100000,3,5,2,78.8,12.0,2275805
11148,11148,13100000,9,12,3,74.0,9.6,2151628
11149,11149,1100000,5,5,1,30.0,6.0,2133888
11150,11150,1835000,1,2,2,45.0,6.6,2157940
11151,11151,6350000,9,10,3,64.8,10.0,1359565
11152,11152,11837000,12,30,2,79.5,24.2,656685
11153,11153,5950000,5,5,2,41.6,6.0,1409154
11154,11154,5570000,1,17,3,89.0,18.0,1492757
11155,11155,4740000,2,5,1,29.0,7.1,1874802
11156,11156,3800000,17,19,2,40.0,15.0,882845
11157,11157,4700000,5,5,3,60.0,12.0,1034962
11158,11158,12159840,3,3,3,65.8,18.13,1369322
11159,11159,3300000,2,5,3,68.0,9.0,1647416
11160,11160,2000000,1,5,1,60.5,12.0,1348399
11161,11161,3000000,3,9,2,57.0,9.6,1982295
11162,11162,1680000,2,11,1,43.0,9.0,1683773
11163,11163,9900000,2,4,0,35.0,9.0,2084074
11164,11164,4300000,9,9,1,37.0,10.0,2758939
11165,11165,11086000,4,28,3,84.31,10.4,1135864
11166,11166,4000000,2,5,2,55.0,11.0,2241113
11167,11167,7700000,5,19,3,62.9,24.0,1058635
11168,11168,4350000,5,9,3,64.0,9.0,2351810
11169,11169,2950000,2,9,1,31.0,8.0,821363
11170,11170,3270000,1,5,3,58.0,6.0,1213403
11171,11171,5800000,6,25,1,43.0,18.3,1359876
11172,11172,15205420,8,33,3,67.7,11.6,1714723
11173,11173,10990000,3,17,2,65.0,13.1,1657199
11174,11174,3150000,6,10,3,66.1,8.0,1700317
11175,11175,7450000,9,25,1,43.0,15.0,1387859
11176,11176,2060000,1,5,2,80.9,16.0,1772815
11177,11177,2260000,5,5,2,45.2,6.2,1605312
11178,11178,4849000,8,10,1,35.0,9.0,2811319
11179,11179,5500000,14,16,1,37.0,10.8,899213
11180,11180,10800000,15,17,2,54.6,10.0,1404088
11181,11181,4300000,7,9,1,39.0,9.0,2093409
11182,11182,2300000,5,9,2,40.6,7.0,748330
11183,11183,4590000,4,7,3,86.0,14.0,1563309
11184,11184,11000000,2,6,1,36.0,6.0,985557
11185,11185,18180000,6,8,2,67.9,9.8,1166969
11186,11186,16000000,2,5,3,121.0,12.6,1750150
11187,11187,11750800,22,25,2,68.0,17.6,2418996
11188,11188,3290000,3,11,2,61.0,16.0,2756829
11189,11189,1150000,1,4,2,42.0,6.5,2672769
11190,11190,4000000,4,5,2,41.7,6.0,1543654
11191,11191,2400000,12,14,1,61.0,11.0,2043688
11192,11192,4650000,4,5,2,42.0,6.0,653332
11193,11193,4360000,1,25,1,44.79,15.0,2201917
11194,11194,19200000,4,14,4,85.4,8.2,1153335
11195,11195,2600000,8,12,1,36.0,6.0,2525845
11196,11196,4700000,8,16,2,64.0,11.0,1230555
11197,11197,5700000,6,17,1,40.0,9.3,786038
11198,11198,7700000,10,12,4,127.0,16.0,2033905
11199,11199,4650000,12,16,1,48.0,11.7,1282061
11200,11200,4345000,1,2,3,81.0,10.0,1467785
11201,11201,3170000,3,3,1,51.0,12.0,1211292
11202,11202,4635000,8,14,3,103.0,16.0,1700364
11203,11203,2980000,5,5,2,46.0,6.0,1194139
11204,11204,9200000,5,17,1,41.9,7.0,968631
11205,11205,6500000,1,10,2,50.9,8.5,1292148
11206,11206,3854000,4,17,2,47.0,15.1,2430023
11207,11207,7899999,4,14,2,38.3,16.0,2199855
11208,11208,2840000,9,9,2,59.0,12.0,649192
11209,11209,2938650,2,21,1,42.9,16.0,2267982
11210,11210,4650000,5,10,2,64.0,17.0,2694054
11211,11211,5149000,2,22,1,52.06,20.9,1643715
11212,11212,11000000,1,4,3,90.6,13.0,2812031
11213,11213,12999000,4,4,3,97.0,20.0,1715554
11214,11214,1630000,5,5,3,58.5,6.0,1623991
11215,11215,18049000,8,16,3,92.5,12.0,1382306
11216,11216,3200000,1,3,2,38.0,9.0,1642884
11217,11217,15000000,1,9,4,80.0,6.0,612130
11218,11218,23500000,5,7,3,120.7,16.0,2422720
11219,11219,3600000,10,17,2,64.0,10.0,1857258
11220,11220,6800000,10,16,2,55.0,14.0,1973679
11221,11221,2500000,3,5,1,31.0,6.0,2303804
11222,11222,1800000,3,5,2,43.3,6.8,1996767
11223,11223,30000000,2,4,3,112.9,10.4,1370238
11224,11224,13000000,10,14,2,60.4,12.0,2295686
11225,11225,4590000,23,24,2,55.8,15.5,1483952
11226,11226,4390000,14,14,2,58.0,11.0,2514514
11227,11227,3679231,3,17,2,60.36,12.1,599377
11228,11228,1550000,4,5,2,44.4,6.0,1420033
11229,11229,4597027,11,25,2,65.04,10.1,710551
11230,11230,2350000,4,5,3,61.4,6.0,1078908
11231,11231,9000000,8,16,3,86.7,15.2,2232394
11232,11232,15100000,3,8,2,45.0,9.0,1379357
11233,11233,3000000,4,5,2,52.0,9.3,1265131
11234,11234,3850000,2,10,2,61.0,14.4,846411
11235,11235,12500000,2,3,3,100.0,25.0,1058252
11236,11236,47974199,16,40,2,82.0,7.6,2199210
11237,11237,3650000,7,9,1,21.0,6.0,927947
11238,11238,5740000,7,20,2,62.0,16.0,1666486
11239,11239,8874150,18,22,1,33.5,7.9,2370078
11240,11240,13156800,16,18,3,109.64,12.57,1080536
11241,11241,7200000,4,20,1,57.0,27.0,1452226
11242,11242,1850000,5,5,1,31.0,6.0,2506852
11243,11243,5300000,7,9,1,37.0,6.0,863546
11244,11244,2750000,5,5,2,45.0,6.0,2634283
11245,11245,5372000,9,27,1,45.0,17.0,1810343
11246,11246,13000000,3,16,3,64.0,8.0,1947662
11247,11247,2100000,9,10,1,38.0,11.4,806756
11248,11248,6000000,3,9,2,47.8,10.6,1053604
11249,11249,3038480,13,25,1,39.98,9.21,1812937
11250,11250,2400000,6,9,2,56.1,11.8,1355146
11251,11251,2150000,2,5,1,29.0,6.0,2744587
11252,11252,1150000,1,3,1,29.0,11.0,1900735
11253,11253,5500000,2,3,2,50.0,10.0,1571928
11254,11254,24800000,3,8,3,81.0,12.0,1950737
11255,11255,1100000,4,5,2,45.0,9.0,1599677
11256,11256,3410000,2,3,3,85.3,9.0,1020622
11257,11257,3260000,8,18,1,41.0,12.0,2020839
11258,11258,1100000,4,5,1,35.3,8.0,1529552
11259,11259,3800000,9,15,1,33.8,10.0,925006
11260,11260,7470000,2,5,4,81.0,10.0,2815922
11261,11261,1700000,5,5,1,33.0,6.0,2336280
11262,11262,16200000,9,14,3,98.0,35.0,2029332
11263,11263,3480000,5,9,2,52.0,8.0,695042
11264,11264,13068000,13,13,2,52.8,11.9,1839600
11265,11265,4300000,12,17,2,53.0,18.7,1054008
11266,11266,3180000,7,10,1,37.6,8.8,2411910
11267,11267,4100000,1,9,2,69.4,13.4,2535757
11268,11268,2941000,10,10,1,36.7,9.1,1728956
11269,11269,40000000,2,3,3,100.1,27.5,607436
11270,11270,8700000,16,17,2,59.0,12.0,2410584
11271,11271,4040000,7,12,1,40.0,11.0,1154842
11272,11272,2400000,2,2,1,37.0,7.0,2334116
11273,11273,2550000,9,10,1,39.6,9.0,1628076
11274,11274,8200000,3,9,4,77.9,8.5,2788809
11275,11275,2390000,2,5,4,61.0,6.0,1997865
11276,11276,4500000,5,13,1,41.0,9.7,1229084
11277,11277,4280000,4,9,4,72.7,10.0,1188290
11278,11278,1750000,5,5,1,35.2,7.4,2443496
11279,11279,11399000,5,9,2,47.2,6.0,892597
11280,11280,3600000,7,14,1,44.2,16.0,811951
11281,11281,2900000,2,5,2,45.0,6.0,1743954
11282,11282,4213890,3,9,3,71.06,12.79,1393769
11283,11283,2800000,1,5,1,29.0,6.0,2146131
11284,11284,16000000,17,17,3,124.0,17.0,1737577
11285,11285,6850000,7,9,3,74.0,11.0,1178529
11286,11286,4620000,4,5,2,50.0,12.5,871492
